state,ea,weight,hh,index,raise,raised_q,soldkilled_q,given_q,given_reason,bought_q,lost_q,lost_reason,born_q,price,curr,price_usd,c_max_s,c_max_h
"Western Equatoria",7,101.5714,2,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,3,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",7,101.5714,3,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",7,101.5714,3,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,3,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",7,101.5714,3,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",7,101.5714,3,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",7,101.5714,3,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",7,101.5714,3,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",7,101.5714,4,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",7,101.5714,4,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",7,101.5714,4,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,4,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",7,101.5714,4,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",7,101.5714,4,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",7,101.5714,4,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",7,101.5714,4,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",7,101.5714,5,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,5,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",7,101.5714,5,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",7,101.5714,5,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",7,101.5714,5,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",7,101.5714,5,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",7,101.5714,5,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",7,101.5714,5,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",7,101.5714,6,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",7,101.5714,6,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",7,101.5714,6,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",7,101.5714,6,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",7,101.5714,6,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",7,101.5714,6,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,6,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",7,101.5714,6,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",7,101.5714,7,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",7,101.5714,7,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,7,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",7,101.5714,7,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",7,101.5714,7,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",7,101.5714,7,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",7,101.5714,7,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",7,101.5714,7,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",7,101.5714,8,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",7,101.5714,8,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",7,101.5714,8,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",7,101.5714,8,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",7,101.5714,8,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",7,101.5714,8,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",7,101.5714,8,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,8,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",7,101.5714,9,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",7,101.5714,9,"Poultry","Yes",5,0,0,,0,0,,0,35,"SSP",11.82432,50,500
"Western Equatoria",7,101.5714,9,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",7,101.5714,9,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",7,101.5714,9,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",7,101.5714,9,"Goats","Yes",2,0,0,,0,0,,0,250,"SSP",84.45946,200,5000
"Western Equatoria",7,101.5714,9,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,9,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",7,101.5714,10,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",7,101.5714,10,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",7,101.5714,10,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",7,101.5714,10,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",7,101.5714,10,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",7,101.5714,10,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",7,101.5714,10,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",7,101.5714,10,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,11,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",7,101.5714,11,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",7,101.5714,11,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,11,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",7,101.5714,11,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",7,101.5714,11,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",7,101.5714,11,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",7,101.5714,11,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",7,101.5714,12,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",7,101.5714,12,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",7,101.5714,12,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",7,101.5714,12,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",7,101.5714,12,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",7,101.5714,12,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",7,101.5714,12,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",7,101.5714,12,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,1,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,1,"Poultry","Yes",18,2,0,,4,0,,8,100,"SSP",33.78378,50,500
"Western Equatoria",8,110.5309,1,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,1,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,1,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,1,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,1,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,1,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,2,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,2,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,2,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,2,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,2,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,2,"Poultry","Yes",,,,,,,,,,,,50,500
"Western Equatoria",8,110.5309,2,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,2,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,3,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,3,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",8,110.5309,3,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,3,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,3,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,3,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,3,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,3,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,4,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,4,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,4,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,4,"Poultry","Yes",,,,,,,,,,,,50,500
"Western Equatoria",8,110.5309,4,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,4,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,4,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,4,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,5,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,5,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,5,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,5,"Poultry","Yes",28,4,0,,0,5,"Predators",10,150,"SSP",50.67567,50,500
"Western Equatoria",8,110.5309,5,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,5,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,5,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,5,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,6,"Poultry","Yes",116,,1,"Relatives in need",3,,,,,"Don't know",,50,500
"Western Equatoria",8,110.5309,6,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,6,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,6,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,6,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,6,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,6,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,6,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,7,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,7,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,7,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,7,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,7,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,7,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,7,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,7,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",8,110.5309,8,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,8,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",8,110.5309,8,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,8,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,8,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,8,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,8,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,8,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,9,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,9,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",8,110.5309,9,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,9,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,9,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,9,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,9,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,9,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,10,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,10,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,10,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,10,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,10,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,10,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,10,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",8,110.5309,10,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,11,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,11,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,11,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,11,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,11,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",8,110.5309,11,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,11,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,11,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,12,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",8,110.5309,12,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",8,110.5309,12,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",8,110.5309,12,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",8,110.5309,12,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",8,110.5309,12,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",8,110.5309,12,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",8,110.5309,12,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",9,166.4511,1,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",9,166.4511,1,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",9,166.4511,1,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",9,166.4511,1,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",9,166.4511,1,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",9,166.4511,1,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",9,166.4511,1,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",9,166.4511,1,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",9,166.4511,2,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",9,166.4511,2,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",9,166.4511,2,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",9,166.4511,2,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",9,166.4511,2,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",9,166.4511,2,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",9,166.4511,2,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",9,166.4511,2,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",9,166.4511,3,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",9,166.4511,3,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",9,166.4511,3,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",9,166.4511,3,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",9,166.4511,3,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",9,166.4511,3,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",9,166.4511,3,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",9,166.4511,3,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",9,166.4511,4,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",9,166.4511,4,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",9,166.4511,4,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",9,166.4511,4,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",9,166.4511,4,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",9,166.4511,4,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",9,166.4511,4,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",9,166.4511,4,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",9,166.4511,5,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",9,166.4511,5,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",9,166.4511,5,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",9,166.4511,5,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",9,166.4511,5,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",9,166.4511,5,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",9,166.4511,5,"Poultry","Yes",3,2,0,,0,10,"Sickness",10,50,"SSP",16.89189,50,500
"Western Equatoria",9,166.4511,5,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",9,166.4511,6,"Sheep","No",.z,.z,.z,.z,.z,.z,.z,.z,150000,.z,,200,5000
"Western Equatoria",9,166.4511,6,"Poultry","No",.z,.z,.z,.z,.z,.z,.z,.z,600,.z,,50,500
"Western Equatoria",9,166.4511,6,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
"Western Equatoria",9,166.4511,6,"Donkey/Mules","No",.z,.z,.z,.z,.z,.z,.z,.z,4000,.z,,10,500
"Western Equatoria",9,166.4511,6,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",9,166.4511,6,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",9,166.4511,6,"Pigs","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,10,500
"Western Equatoria",9,166.4511,6,"Cattle","No",.z,.z,.z,.z,.z,.z,.z,.z,10000,.z,,120,5000
"Western Equatoria",9,166.4511,7,"Camels","No",.z,.z,.z,.z,.z,.z,.z,.z,30,.z,,5,500
"Western Equatoria",9,166.4511,7,"Goats","No",.z,.z,.z,.z,.z,.z,.z,.z,800,.z,,200,5000
"Western Equatoria",9,166.4511,7,"Horses","No",.z,.z,.z,.z,.z,.z,.z,.z,8000,.z,,5,500
