data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6271095,728,SSD2555,2555,"31 December 2015",2015,1,"Violence against civilians","Sexual violence","Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)","Women (South Sudan)",7,17,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,Wau,7.718,28.007,1,HRW,Other,"In another case, a father told Human Rights Watch that five soldiers raped his 28-year-old daughter, who was two-months pregnant, in the Hai Kosti neighbourhood (Wau) on New Year's Eve. The womans boyfriend was badly beaten by the soldiers.",0,1572403723,SSD
6270227,728,SSD2554,2554,"30 December 2015",2015,2,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan","Western Bahr el Ghazal","Jur River",Udici,Bussera,7.5818,28.0346,2,HRW,Other,"In a village between Moimoi and Busseri, soldiers beat villagers demanding to know the whereabouts of the rebels, burned hundreds of houses, and killed at least five people.",5,1572403722,SSD
6270360,728,SSD2553,2553,"30 December 2015",2015,1,Battles,"Armed clash","Unidentified Armed Group (South Sudan)",,3,"Military Forces of South Sudan (2011-)",,1,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Yambio,4.571,28.4104,2,HRW,Other,"Unidentified gunmen ambushed an SPLA vehicle on the Yambio-Nzara road.",0,1572403722,SSD
6270007,728,SSD2552,2552,"28 December 2015",2015,1,"Violence against civilians","Sexual violence","Arrow Boys Militia",,3,"Civilians (International)","Christian Group (United States); Women (United States)",7,37,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Yambio,4.571,28.4104,2,HRW,Other,"On December 28, five armed men (allegedly Arrow Boys) broke into a Catholic organization compound and raped a 67-year old American nun, stole vehicles and valuables, and beat staff members",0,1572403722,SSD
6311495,728,SSD2550,2550,"28 December 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,Wau,7.718,28.007,2,"Sudan Tribune",Regional,"Gunmen shot dead the chief of Bussere Payam south of Wau.",1,1572403782,SSD
6304699,728,SSD2549,2549,"28 December 2015",2015,2,Battles,"Armed clash","Dinka Aguok Ethnic Militia (South Sudan)",,4,"Dinka Marial Lou Ethnic Militia (South Sudan)",,4,44,"Eastern Africa","South Sudan",Warrap,"Tonj North",Kuanjthii,Warrap,8.0948,28.6524,2,"Radio Tamazuj",Regional,"Clashes between Akok and Marial Lou clans in Tonj North. 37 killed, 40 wounded.",37,1572403773,SSD
6304493,728,SSD2551,2551,"28 December 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Catholic Christian Group (South Sudan); Women (South Sudan)",7,37,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Yambio,4.571,28.4104,1,"Radio Tamazuj",Regional,"Armed men assaulted nuns in Yambio.",0,1572403772,SSD
6249154,728,SSD2548,2548,"27 December 2015",2015,1,"Violence against civilians","Sexual violence","Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan",Unity,Leer,Gandor,Gandor,8.3513,30.1444,1,"Amnesty International",Other,"7 civilians are killed on the 27 Dec by SPLA troops. There are also reports of sexual assault by SPLA soldiers.",7,1572403696,SSD
6973477,728,SSD2543,2543,"24 December 2015",2015,1,Battles,"Armed clash","SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition","Agwelek Forces",2,"Military Forces of South Sudan (2011-)",,1,12,"Eastern Africa","South Sudan","Upper Nile",Panyikang,Pakang,Shilluk,9.6667,31.3333,1,"Radio Tamazuj; South Sudan News Agency",National-Regional,"Clashes between SPLA/M-IO / Agwelek forces vs. military in Makal Shilluk north of Malakal.",0,1583194166,SSD
6305666,728,SSD2546,2546,"24 December 2015",2015,2,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan","Western Equatoria","Mundri East",Kediba,Lui,5.333,30.458,1,"Radio Tamazuj",Regional,"At least 7 men detained and killed by government forces on or about Dec 24, 2015 in Lui.",7,1572403774,SSD
6305742,728,SSD2544,2544,"24 December 2015",2015,1,Battles,"Armed clash","Unidentified Armed Group (South Sudan)",,3,"Police Forces of South Sudan (2011-)",,1,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Bangasu,Makpandu,4.7398,28.667,1,"Radio Tamazuj",Regional,"Unknown group attacked police station in Makpandu. One woman raped during the incident. One person abducted.",0,1572403774,SSD
6304995,728,SSD2547,2547,"24 December 2015",2015,1,"Violence against civilians","Sexual violence","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Women (South Sudan)",7,37,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Bangasu,Makpandu,4.7398,28.667,1,"Radio Tamazuj",Regional,"Unknown group attacked police station in Makpandu. One woman raped during the incident. One person abducted.",0,1572403773,SSD
6975473,728,SSD2545,2545,"24 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Equatoria","Mundri East",Kediba,Lui,5.333,30.458,1,"Radio Tamazuj",Regional,"Clashes between military and SPLA/M-IO in Lui. 4 soldiers killed.",4,1583194175,SSD
6249232,728,SSD2540,2540,"23 December 2015",2015,2,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan",Unity,Leer,Gandor,Gandor,8.3513,30.1444,1,"Amnesty International",Other,"8 civilians are killed by SPLA soldiers in Gandor in the run up to Christmas.",8,1572403696,SSD
6249094,728,SSD2542,2542,"23 December 2015",2015,1,"Violence against civilians",Attack,"Police Forces of South Sudan (2011-) National Security Service",,1,"Civilians (South Sudan)","Journalists (South Sudan)",7,17,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Amnesty International",Other,"NSS arrested a journalist in Juba for criticizing in an article SPLM's human rights record. He was held in incommunicado detention at the NSS headquarters in Juba until his release in February. While in detention, he was subjected to torture and other ill-treatment.",0,1572403696,SSD
6249138,728,SSD2541,2541,"23 December 2015",2015,2,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan",Unity,Leer,Guat,Guat,8.3961,30.1451,1,"Amnesty International",Other,"At least five civilians are killed in Guat payam by uniformed. SPLA soldiers.",5,1572403696,SSD
6053325,728,SSD5919,5919,"22 December 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (International)","Aid Workers (International)",7,37,"Eastern Africa","South Sudan","Eastern Equatoria",Torit,"Bur (Loronyo)",Torit,4.4182,32.5767,1,"Aid Worker Security Database","Local partner-Other","""An INGO partner group was ambushed on the Torit-Kapoeta Road in Budi County. One of the passengers was shot and killed. Two were injured and required medical attention.""",1,1571164539,SSD
6305747,728,SSD2539,2539,"22 December 2015",2015,1,Battles,"Armed clash","Unidentified Armed Group (South Sudan)",,3,"Military Forces of South Sudan (2011-)",,1,13,"Eastern Africa","South Sudan",Jonglei,Pochalla,Pochalla,Pochalla,7.1783,34.0967,1,"Radio Tamazuj",Regional,"Clashes between military and armed traders in Pochalla. One wounded.",0,1572403774,SSD
6866180,728,SSD2538,2538,"20 December 2015",2015,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Sudan (1989-2019)",,8,"Civilians (South Sudan)",,7,78,"Eastern Africa","South Sudan","Upper Nile",Maban,"Khor Tombak","Khor Tombak",9.9917,33.6198,1,"Radio Tamazuj; Radio Dabanga",Regional,"Sudan air forces aerial bombardments of Khor Tombak for third day.",0,1581982131,SSD
6866179,728,SSD2537,2537,"19 December 2015",2015,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Sudan (1989-2019)",,8,"Civilians (South Sudan)",,7,78,"Eastern Africa","South Sudan","Upper Nile",Maban,"Khor Tombak","Khor Tombak",9.9917,33.6198,1,"Radio Dabanga; Radio Tamazuj",Regional,"Sudan air forces aerial bombardments of Khor Tombak for second day.",0,1581982131,SSD
6305040,728,SSD2536,2536,"19 December 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,2,"Radio Tamazuj",Regional,"Gunmen ambush public vehicle along Juba-Yei road. 1 killed.",1,1572403773,SSD
6866178,728,SSD2535,2535,"18 December 2015",2015,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Sudan (1989-2019)",,8,"Civilians (South Sudan)",,7,78,"Eastern Africa","South Sudan","Upper Nile",Maban,"Khor Tombak","Khor Tombak",9.9917,33.6198,1,"Radio Dabanga; Radio Tamazuj",Regional,"Sudan air forces aerial bombardments of Khor Tombak kill at least one child and injure three.",1,1581982131,SSD
6053042,728,SSD5918,5918,"18 December 2015",2015,1,Battles,"Armed clash","Unidentified Armed Group (South Sudan)",,3,"Private Security Forces (South Sudan)","UN: United Nations",8,38,"Eastern Africa","South Sudan","Western Equatoria",Ezo,Ezo,Ezo,5.0706,27.4722,2,"Aid Worker Security Database","Local partner-Other","""A UN contracted security guard was shot and killed when traveling with four other passengers to Ezo. They were ambushed while traveling to the town to pay local salaries. The assailants did not steal the cash.""",1,1571164539,SSD
6869024,728,SSD2534,2534,"15 December 2015",2015,3,"Explosions/Remote violence","Air/drone strike","Military Forces of Sudan (1989-2019)",,8,"Civilians (South Sudan)",,7,78,"Eastern Africa","South Sudan","Upper Nile",Maban,"Khor Tombak","Khor Tombak",9.9917,33.6198,1,"UNSG CAAC",Other,"In December 2015, three children were killed and maimed in air strikes by the Sudan Armed Forces on Khor Tumbak, Maban county, Unity State, South Sudan.",1,1581982140,SSD
6312283,728,SSD2533,2533,"15 December 2015",2015,3,"Violence against civilians",Attack,"Murle Ethnic Militia (South Sudan)",,4,"Civilians (South Sudan)","Lou Nuer Ethnic Group (South Sudan)",7,47,"Eastern Africa","South Sudan",Jonglei,Duk,"Duk Padiet","Duk Fadiat",7.7508,31.4087,2,"Sudan Tribune",Regional,"Suspected Murle cattle raiders killed 2 and injured a baby in Patuenoi in Duk in Dec 2015.",2,1572403783,SSD
6312356,728,SSD2532,2532,"15 December 2015",2015,3,"Violence against civilians",Attack,"Murle Ethnic Militia (South Sudan)",,4,"Civilians (South Sudan)",,7,47,"Eastern Africa","South Sudan","Upper Nile",Luakpiny/Nasir,Luakpiny,Bukteng,8.3719,33.1637,1,"Sudan Tribune",Regional,"Murle attack on Bukteng. 19 killed, 8 abducted.",19,1572403783,SSD
6270395,728,SSD2530,2530,"15 December 2015",2015,3,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,Ngurumba,7.6987,27.8006,1,HRW,Other,"Military attack villages surrounding Wau including Khorganda, Moimoi and Ngumba. Witnesses said soldiers attacked, burned, and looted houses and killed civilians.",10,1572403722,SSD
6249180,728,SSD2528,2528,"15 December 2015",2015,3,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)","Women (South Sudan)",7,17,"Eastern Africa","South Sudan",Unity,Leer,Gandor,Gandor,8.3513,30.1444,1,"Amnesty International",Other,"An elderly woman from Kuerlel village in Gandor payam is non-fatally shot by SPLA soldiers during security sweeps in December (exact date not mentioned).",0,1572403696,SSD
6270189,728,SSD2531,2531,"15 December 2015",2015,3,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,Wau,7.718,28.007,2,HRW,Other,"Military attack villages surrounding Wau including Khorganda, Moimoi and Ngumba. Witnesses said soldiers attacked, burned, and looted houses and killed civilians.",10,1572403722,SSD
6270712,728,SSD2529,2529,"15 December 2015",2015,3,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,"Khorr Ghana",7.7883,27.1531,1,HRW,Other,"Military attack villages surrounding Wau including Khorganda, Moimoi and Ngumba. Witnesses said soldiers attacked, burned, and looted houses and killed civilians.",10,1572403722,SSD
6305931,728,SSD2527,2527,"14 December 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Refugees/IDPs (South Sudan)",7,37,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Radio Tamazuj",Regional,"Displaced person shot and wounded outside UN protection site in Juba.",0,1572403774,SSD
6305089,728,SSD2526,2526,"13 December 2015",2015,1,"Violence against civilians",Attack,"Police Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Radio Tamazuj",Regional,"Police arrest and beat three men in Juba.",0,1572403773,SSD
6305471,728,SSD2525,2525,"12 December 2015",2015,1,Battles,"Armed clash","SSAF: South Sudan Armed Forces",,2,"Military Forces of South Sudan (2011-)",,1,12,"Eastern Africa","South Sudan","Eastern Equatoria",Torit,"Bur (Loronyo)",Torit,4.4182,32.5767,2,"Radio Tamazuj",Regional,"Clashes between military and suspected SSAF in Oguruny village near Torit. 31 killed, including soldiers and policemen.",31,1572403774,SSD
6270497,728,SSD2523,2523,"10 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Arrow Boys Militia",,3,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Asanza,4.5423,28.3976,1,HRW,Other,"Clashes between military and Arrow Boys militia in Asanza on Dec 7-10.",0,1572403722,SSD
6270935,728,SSD2524,2524,"10 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Arrow Boys Militia",,3,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Ikpiro,4.5851,28.3908,2,HRW,Other,"Clashes between military and Arrow Boys militia in Ikprio, Hai, and Tarawa on Dec 7-10.",0,1572403723,SSD
6976021,728,SSD2519,2519,"09 December 2015",2015,1,"Explosions/Remote violence","Air/drone strike","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Upper Nile",Manyo,Renk,Kaka,10.5988,32.1888,1,"Sudan Tribune",Regional,"Military air attacks on rebel positions in Kaka.",0,1583194178,SSD
6270408,728,SSD2520,2520,"09 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Arrow Boys Militia",,3,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Asanza,4.5423,28.3976,1,HRW,Other,"Clashes between military and Arrow Boys militia in Asanza on Dec 7-10.",0,1572403722,SSD
6314955,728,SSD2517,2517,"09 December 2015",2015,1,Battles,"Armed clash","Unidentified Armed Group (South Sudan)",,3,"Military Forces of South Sudan (2011-)",,1,13,"Eastern Africa","South Sudan","Eastern Equatoria",Magwi,Magwi,Magwi,4.1436,32.29,1,"Weekly Observer",Regional,"Clashes between military and unknown group in Magwi.",0,1572403786,SSD
6314956,728,SSD2516,2516,"09 December 2015",2015,1,Battles,"Armed clash","Unidentified Armed Group (South Sudan)",,3,"Military Forces of South Sudan (2011-)",,1,13,"Eastern Africa","South Sudan","Eastern Equatoria",Ikotos,Ikotos,Ikotos,4.0765,33.1185,1,"Weekly Observer",Regional,"Clashes between military and unknown group in Ikotos.",0,1572403786,SSD
6311395,728,SSD2522,2522,"09 December 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Military Forces of South Sudan (2011-)",7,37,"Eastern Africa","South Sudan","Eastern Equatoria",Magwi,Pageri,Nimule,3.6019,32.0831,2,"Sudan Tribune",Regional,"Unknown group attacked bus on Juba-Nimule road. Several people killed and wounded. Military deployed to the area.",10,1572403782,SSD
6270695,728,SSD2521,2521,"09 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Arrow Boys Militia",,3,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Ikpiro,4.5851,28.3908,2,HRW,Other,"Clashes between military and Arrow Boys militia in Ikprio, Hai, and Tarawa on Dec 7-10.",0,1572403722,SSD
6975995,728,SSD2518,2518,"09 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Upper Nile",Panyikang,Panyidwai,Owachi,9.42,31.55,1,"Sudan Tribune",Regional,"Clashes between military and SPLA/M-IO in Owachi.",0,1583194177,SSD
6270305,728,SSD2514,2514,"08 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Arrow Boys Militia",,3,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Ikpiro,4.5851,28.3908,2,HRW,Other,"Clashes between military and Arrow Boys militia in Ikprio, Hai, and Tarawa on Dec 7-10.",0,1572403722,SSD
6270424,728,SSD2513,2513,"08 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Arrow Boys Militia",,3,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Asanza,4.5423,28.3976,1,HRW,Other,"Clashes between military and Arrow Boys militia in Asanza on Dec 7-10.",0,1572403722,SSD
6312268,728,SSD2512,2512,"07 December 2015",2015,2,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Students (South Sudan)",7,37,"Eastern Africa","South Sudan",Lakes,"Rumbek Centre",Kuei,Rumbek,6.819,29.7,1,"Sudan Tribune",Regional,"Student killed at the home of former Lakes state speaker in Rumbek.",1,1572403783,SSD
6269570,728,SSD2509,2509,"07 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Arrow Boys Militia",,3,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Asanza,4.5423,28.3976,1,HRW,Other,"Clashes between military and Arrow Boys militia in Asanza on Dec 7-10.",0,1572403721,SSD
6269607,728,SSD2510,2510,"07 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Arrow Boys Militia",,3,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Ikpiro,4.5851,28.3908,2,HRW,Other,"Clashes between military and Arrow Boys militia in Ikprio, Hai, and Tarawa on Dec 7-10.",0,1572403721,SSD
6304707,728,SSD2507,2507,"07 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"Military Forces of South Sudan (2011-)",,1,11,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Radio Tamazuj",Regional,"Soldier shoots dead another soldier in Giyada in Juba.",1,1572403773,SSD
6311377,728,SSD2508,2508,"07 December 2015",2015,1,Battles,"Armed clash","Unidentified Armed Group (South Sudan)",,3,"Police Forces of South Sudan (2011-)",,1,13,"Eastern Africa","South Sudan","Western Equatoria",Yambio,Yambio,Yambio,4.571,28.4104,1,"Sudan Tribune",Regional,"Clashes between police and gunmen. One policeman killed, several injured.",1,1572403781,SSD
6233704,728,SSD2505,2505,"06 December 2015",2015,1,Battles,"Armed clash","SSAF: South Sudan Armed Forces",,2,"Military Forces of South Sudan (2011-)",,1,12,"Eastern Africa","South Sudan","Eastern Equatoria",Lafon,"Bur (Loronyo)",Longiro,4.8991,32.6027,1,"Sudan Tribune; Radio Tamazuj",Regional,"SSAF clashes with military for second day.",0,1572403613,SSD
6053508,728,SSD5917,5917,"06 December 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Aid Workers (South Sudan)",7,37,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Aid Worker Security Database","Local partner-Other","""An INGO was killed by a stray bullet when coming out of his residence to investigate the sounds of gunfire, which were being fired at a motorist.""",1,1571164539,SSD
6975996,728,SSD2506,2506,"06 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Bazia,Bazia,7.13,27.89,1,"Sudan Tribune",Regional,"Clashes between military and SPLA/M-IO in Bazia for second day.",0,1583194177,SSD
6975749,728,SSD2503,2503,"05 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Bazia,Mapel,7.2998,27.7073,2,"Radio Tamazuj",Regional,"Clashes between military and SPLA/M-IO in Mapel and Bou.",0,1583194176,SSD
6976341,728,SSD2501,2501,"05 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Udici,Bisellia,7.771,27.7019,2,"Sudan Tribune",Regional,"Clashes between military and SPLA/M-IO in Bisellia and Bringi.",0,1583194181,SSD
6233703,728,SSD2498,2498,"05 December 2015",2015,1,Battles,"Non-state actor overtakes territory","SSAF: South Sudan Armed Forces",,2,"Military Forces of South Sudan (2011-)",,1,12,"Eastern Africa","South Sudan","Eastern Equatoria",Lafon,"Bur (Loronyo)",Longiro,4.8991,32.6027,1,"Radio Tamazuj; Sudan Tribune",Regional,"SSAF overrun a military outpost in Longiro and take control. 3 soldiers killed.",3,1572403613,SSD
6311594,728,SSD2499,2499,"05 December 2015",2015,1,Battles,"Armed clash","Unidentified Armed Group (South Sudan)",,3,"Police Forces of South Sudan (2011-)","Private Security Forces (South Sudan)",1,13,"Eastern Africa","South Sudan",Lakes,"Rumbek East",Aluakluak,Aluakluak,6.4801,30.1172,2,"Sudan Tribune",Regional,"Senior police officer ambushed on road between Payi and Aluakluak payam. Bodyguard injured in exchange of gunfire.",0,1572403782,SSD
6975940,728,SSD2500,2500,"05 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,Bazia,Bazia,7.13,27.89,1,"Sudan Tribune",Regional,"Clashes between military and SPLA/M-IO in Bazia.",0,1583194177,SSD
6975943,728,SSD2502,2502,"05 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Bahr el Ghazal",Wau,"Wau West","Faraj Allah",7.5346,27.7722,1,"Sudan Tribune",Regional,"Clashes between military and SPLA/M-IO in Faraj Allah.",0,1583194177,SSD
6249465,728,SSD2504,2504,"05 December 2015",2015,1,"Violence against civilians",Attack,"Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan",Unity,Leer,Koch,Leer,8.2936,30.1326,2,"Amnesty International",Other,"SPLA soldiers attack Payak payam on 5 Dec and kill at least one fleeing civilian.",1,1572403696,SSD
6053638,728,SSD5916,5916,"04 December 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Aid Workers (South Sudan); UN: United Nations; Women (South Sudan)",7,37,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,2,"Aid Worker Security Database","Local partner-Other","""Two UN agency staff members were attacked in their home by approximately 5 men. The assailants were reportedly armed with clubs and rifles. One staff member was beaten and the other sustained stab wounds to the palm of their hand. The robbers fled with money, personal items and a UN vehicle. The two staff members were treated in the hospital for their injuries.""",0,1571164539,SSD
6233702,728,SSD2496,2496,"03 December 2015",2015,1,"Strategic developments","Non-violent transfer of territory","SSAF: South Sudan Armed Forces",,2,,,0,20,"Eastern Africa","South Sudan","Eastern Equatoria",Torit,"Bur (Loronyo)",Idolu,4.5235,32.7368,1,"Radio Tamazuj; Sudan Tribune",Regional,"New rebel faction called South Sudan Armed Forces, under the control of Anthony Ongwaja, took control of police station in Idolu, 35km east of Torit, without resistance. 50 soldiers and police in the area have defected to join the new rebe group.",0,1572403613,SSD
6304412,728,SSD2497,2497,"03 December 2015",2015,1,"Violence against civilians",Attack,"Unidentified Communal Militia (South Sudan)",,4,"Civilians (South Sudan)",,7,47,"Eastern Africa","South Sudan",Jonglei,Pochalla,Pochalla,Pochalla,7.1783,34.0967,2,"Radio Tamazuj",Regional,"Cattle raiders attack Ogoga village near Pochalla. 1 killed. 2 missing.",1,1572403772,SSD
6975747,728,SSD2495,2495,"02 December 2015",2015,1,"Violence against civilians",Attack,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,"Civilians (South Sudan)",,7,27,"Eastern Africa","South Sudan","Western Bahr el Ghazal","Jur River",Udici,Bussera,7.5818,28.0346,1,"Radio Tamazuj",Regional,"SPLA/M-IO attack civilians in Bussera area of Wau.",0,1583194176,SSD
6233701,728,SSD2493,2493,"01 December 2015",2015,1,Battles,"Armed clash","Gony Clan Militia (South Sudan)",,4,"Aliap Clan Militia (South Sudan)",,4,44,"Eastern Africa","South Sudan",Lakes,"Rumbek East","Alamtoch West",Adull,6.62,29.95,2,"Sudan Tribune; Radio Tamazuj",Regional,"At least 12 killed, 22 injured in clashes between Aliap and Gony clans in Rumbek East.",12,1572403613,SSD
6975608,728,SSD2492,2492,"01 December 2015",2015,1,Battles,"Armed clash","Military Forces of South Sudan (2011-)",,1,"SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Bahr el Ghazal","Jur River",Udici,Bussera,7.5818,28.0346,1,"Radio Tamazuj",Regional,"4 soldiers killed in clashes between SPLA/M-IO and military in Bussera area near Wau.",4,1583194175,SSD
6312120,728,SSD2494,2494,"01 December 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Aliap Clan Group (South Sudan)",7,37,"Eastern Africa","South Sudan",Lakes,"Rumbek East","Alamtoch West",Adull,6.62,29.95,2,"Sudan Tribune",Regional,"Gunmen in military uniform killed one from Aliap clan group Rumbek East.",1,1572403782,SSD
6312292,728,SSD2489,2489,"29 November 2015",2015,1,Protests,"Peaceful protest","Protesters (South Sudan)","Christian Group (South Sudan)",6,,,0,60,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Sudan Tribune",Regional,"Churchgoers protest the assault of Rebecca Garang.",0,1572403783,SSD
6312039,728,SSD2491,2491,"29 November 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Women (South Sudan)",7,37,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Sudan Tribune",Regional,"Rebecca Garang, widow of John Garang, assaulted in Juba, a few days after returning from exile in Kenya.",0,1572403782,SSD
